memo,sim1,sim2,sim3,sim4,sim5,sim6,simp,vendor,ext1,accuracy,ext2,accuracy,ext3,accuracy,ext4,accuracy,failed,output,accuracy
THINK COFFEE 8TH New York NY VRTPGH squareup.com/receipts,THINK COFFEE 8THNY VRTPGH squareup.com/receipts,THINK COFFEE New York NY VRTPGH squareup.com/receipts,,THINK COFFEE 8TH New York NY VRTPGH squareup.com/receipts,,THINK COFFEE 8TH New York NY VRTPGH squareup.com/receipts,THINK COFFEE 8THNY VRTPGH squareup.com/receipts,Think Coffee,,0.0,,0.0,,0.0,,0.0,extracted,THINK COFFEE 8THNY VRTPGH squareup.com/receipts,0.4067796610169492
THOMAS SCIENTIFIC 08003452100 THOMAS SCIENTIFIC 08003452100 NJ Ref5554750A760 Crd6153 Dt11/22,THOMAS SCIENTIFIC 08003452100 THOMAS SCIENTIFIC 08003452100 NJ 5554750A760 6153 Dt11/22,THOMAS S S S,THOMAS SCIENTIFIC 08003452100 THOMAS SCIENTIFIC 08003452100 NJ A760,THOMAS SCIENTIFIC 08003452100 THOMAS SCIENTIFIC 08003452100 NJ Ref5554750A760 Crd6153 Dt11/22,,,THOMAS SCIENTIFIC 08003452100 THOMAS SCIENTIFIC 08003452100 NJ 5554750A760 6153 Dt11/22,Thomas Scientific,,0.0,THOMAS SCIENTIFIC 08003452100 ,0.723404255319149,,0.0,,0.0,,THOMAS SCIENTIFIC 08003452100 ,0.723404255319149
"THOMSEN AND BURKE LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER REF:=20173130210100; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO, CA 94107; BNF ID:=006060111261; BNF NAME:=THOMSEN AND BURKE LLP; BNF ADDRESS:=2 HAMILL","THOMSEN AND BURKE LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER :=20173130210100; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO,94107; BNF ID:=006060111261; BNF NAME:=THOMSEN AND BURKE LLP; BNF ADDRESS:=2 HAMILL",THOMSEN AND BURKE LLP SENDER BNK:=SIL VLY BK SCLA; S S SS:=855 FOLSOM ST. UNIT FRANCIS SEN AND BURKE LLP; BNF ADDRESS:=2 HAMILL,"THOMSEN AND BURKE LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER :=20173130210100; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO, CA 94107; BNF ID:=006060111261; BNF NAME:=THOMSEN AND BURKE LLP; BNF ADDRESS:=2 HAMILL","THOMSEN AND BURKE LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER REF:=20173130210100; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO, CA 94107; BNF ID:=006060111261; BNF NAME:=THOMSEN AND BURKE LLP; BNF ADDRESS:=2 HAMILL",,THOMSEN AND BURKE LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER REF:=20173130210100; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO CA 94107; BNF ID:=006060111261; BNF NAME:=THOMSEN AND BURKE LLP; BNF ADDRESS:=2 HAMILL,"THOMSEN AND BURKE LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER :=20173130210100; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO,94107; BNF ID:=006060111261; BNF NAME:=THOMSEN AND BURKE LLP; BNF ADDRESS:=2 HAMILL",Thomsen and Burke LLP,,0.0,SENDER SENDER ORG BNF AND BURKE BNF ,0.49122807017543857,,0.0,,0.0,extracted,SENDER SENDER ORG BNF AND BURKE BNF ,0.49122807017543857
TO DDA#80003525961 ON 11/22 AT 14.49 Internet Transfer,TO DDA#80003525961 ON 11/22 AT 14.49 Internet Transfer,sfer,TO DDA#80003525961 ON AT 14.49 Internet Transfer,,,TO DDA#80003525961 ON 11/22 AT 14.49 Internet Transfer,TO DDA#80003525961 ON 11/22 AT 14.49 Internet Transfer,First Republic transfer,,0.0,,0.0,,0.0,,0.0,extracted,TO DDA#80003525961 ON 11/22 AT 14.49 Internet Transfer,0.33766233766233766
TO DDA#80003525961 ON 11/30 AT 14.12 Internet Transfer,TO DDA#80003525961 ON 11/30 AT 14.12 Internet Transfer,sfer,TO DDA#80003525961 ON AT 14.12 Internet Transfer,,,TO DDA#80003525961 ON 11/30 AT 14.12 Internet Transfer,TO DDA#80003525961 ON 11/30 AT 14.12 Internet Transfer,First Republic transfer,,0.0,,0.0,,0.0,,0.0,,TO DDA#80003525961 ON 11/30 AT 14.12 Internet Transfer,0.33766233766233766
TOAST BISTRO EAST TOAST BISTRO EAST PERTH WA Ref0554400A102 Crd3846 Dt11/17,TOAST BISTRO EAST TOAST BISTRO EAST PERTH WA 0554400A102 3846 Dt11/17,TOAST BISTRO EAST TOAST BISTRO EAS,TOAST BISTRO EAST TOAST BISTRO EAST PERTH WA A102,TOAST BISTRO EAST TOAST BISTRO EAST PERTH WA Ref0554400A102 Crd3846 Dt11/17,,,TOAST BISTRO EAST TOAST BISTRO EAST PERTH WA 0554400A102 3846 Dt11/17,Toast Bistro,,0.0,TOAST BISTRO EAST ,0.8,,0.0,,0.0,,TOAST BISTRO EAST ,0.8
TRANSFER CREDIT CASH SWEEP REDEMPTION,TRANSFER CASH SWEEP REDEMPTION,TRANSFER CREDIT CASH SWEEP REDEMPTION,,TRANSFER CREDIT CASH SWEEP REDEMPTION,,,TRANSFER CASH SWEEP REDEMPTION,Sweep Transfers,,0.0,,0.0,,0.0,,0.0,extracted,TRANSFER CASH SWEEP REDEMPTION,0.4
TRANSFERWISE INC Domestic Wire Funds-Debit,TRANSFERWISE INC Domestic Wire Funds-,TRANSFERWISE INC Domestic Wire Funds-Debit,,TRANSFERWISE INC Domestic Wire Funds-Debit,,,TRANSFERWISE INC Domestic Wire Funds-,Transferwise Transfer,,0.0,,0.0,,0.0,TRANSFERWISE,0.7272727272727273,,TRANSFERWISE,0.7272727272727273
TRANSFERWISELTD -25459400 ACH Credit,TRANSFERWISELTD -25459400 ACH ,TRANSFERWIS,,TRANSFERWISELTD -25459400 ACH Credit,,,TRANSFERWISELTD -25459400 ACH ,Transferwise,,0.0,,0.0,TRANSFERWISELTD  ACH,0.75,,0.0,extracted,TRANSFERWISELTD  ACH,0.75
TRAVEL FOOD SERVICE-CH TRAVEL FOOD SERVICE-CH CHENNAI II Ref7526550A100 Crd7367 Dt11/16,TRAVEL FOOD SERVICE-CH TRAVEL FOOD SERVICE-CH CHENNAI II 7526550A100 7367 Dt11/16,TRAVEL FOOD SERVICE-CH TRAVEL FOOD S,TRAVEL FOOD SERVICE-CH TRAVEL FOOD SERVICE-CH CHENNAI II A100,TRAVEL FOOD SERVICE-CH TRAVEL FOOD SERVICE-CH CHENNAI II Ref7526550A100 Crd7367 Dt11/16,,,TRAVEL FOOD SERVICE-CH TRAVEL FOOD SERVICE-CH CHENNAI II 7526550A100 7367 Dt11/16,TRAVEL FOOD SERVICE,,0.0,TRAVEL FOOD SERVICE-CH ,0.9047619047619048,,0.0,,0.0,extracted,TRAVEL FOOD SERVICE-CH ,0.9047619047619048
TST* ROAM SAN MATEO      SAN MATEO    CA,TST* ROAM CA,TST* ROAM SAN MATEO      SAN MATEO    CA,,TST* ROAM SAN MATEO      SAN MATEO    CA, ROAM SAN MATEO      SAN MATEO    CA,,TST* ROAM CA,Roam Burgers,,0.0,,0.0,TST* ROAM CA,0.4166666666666667,,0.0,extracted,TST* ROAM CA,0.4166666666666667
TWO CHICKS CAFE,,TWO CHICKS CAFE,,TWO CHICKS CAFE,,,TWO CHICKS CAFE,Two Chicks Cafe,,0.0,,0.0,TWO CHICKS CAFE,1.0,,0.0,extracted,TWO CHICKS CAFE,1.0
TX NURSE END TX NURSE END FEE AUSTIN TX Ref25536069V31 Crd6153 Dt11/11,TX NURSE END TX NURSE END FEE AUSTIN TX 25536069V31 6153 Dt11/11,TX NURSE END TX NURSE END FEE AUS,TX NURSE END TX NURSE END FEE AUSTIN TX V31,TX NURSE END TX NURSE END FEE AUSTIN TX Ref25536069V31 Crd6153 Dt11/11,,,TX NURSE END TX NURSE END FEE AUSTIN TX 25536069V31 6153 Dt11/11,Texas Board of Nursing,,0.0,TX NURSE END TX ,0.42105263157894735,,0.0,,0.0,extracted,TX NURSE END TX ,0.42105263157894735
UBER EATS GLXOP UBER EATS GLXOP HELP.U 8005928996 CA Ref1527021AD7N Crd9937 Dt11/29,UBER EATS GLXOP UBER EATS GLXOP HELP.U 80059289961527021AD7N 9937 Dt11/29,UBER EATS GLXOP UBER EATS,UBER EATS GLXOP UBER EATS GLXOP HELP.U 8005928996 CA AD7N,UBER EATS GLXOP UBER EATS GLXOP HELP.U 8005928996 CA Ref1527021AD7N Crd9937 Dt11/29,,UBER EATS GLXOP UBER EATS GLXOP HELP.U 8005928996 CA Ref1527021AD7N Crd9937 Dt11/29,UBER EATS GLXOP UBER EATS GLXOP HELP.U 80059289961527021AD7N 9937 Dt11/29,Uber Eats,,0.0,UBER EATS GLXOP ,0.72,,0.0,,0.0,extracted,UBER EATS GLXOP ,0.72
UNITEDHEALTHCARE HCCLAIMPMT 4748 UNITEDHEALTHCARE HCCLAIMPMT 474883537 David Kagan Medical Co,UNITEDHEALTHCARE HCCLAIMPMT 4748 UNITEDHEALTHCARE HCCLAIMPMT 474883537 David Kagan Medical Co,,,UNITEDHEALTHCARE HCCLAIMPMT 4748 UNITEDHEALTHCARE HCCLAIMPMT 474883537 David Kagan Medical Co,,,UNITEDHEALTHCARE HCCLAIMPMT 4748 UNITEDHEALTHCARE HCCLAIMPMT 474883537 David Kagan Medical Co,United Healthcare v,,0.0,UNITEDHEALTHCARE HCCLAIMPMT ,0.723404255319149,,0.0,,0.0,extracted,UNITEDHEALTHCARE HCCLAIMPMT ,0.723404255319149
UnitedHealthcare HCCLAIMPMT 4748 UnitedHealthcare HCCLAIMPMT 474883537 David Kagan Medical Co,UnitedHealthcare HCCLAIMPMT 4748 UnitedHealthcare HCCLAIMPMT 474883537 David Kagan Medical Co,,,UnitedHealthcare HCCLAIMPMT 4748 UnitedHealthcare HCCLAIMPMT 474883537 David Kagan Medical Co,,,UnitedHealthcare HCCLAIMPMT 4748 UnitedHealthcare HCCLAIMPMT 474883537 David Kagan Medical Co,United Healthcare v,,0.0,UnitedHealthcare HCCLAIMPMT ,0.723404255319149,,0.0,,0.0,extracted,UnitedHealthcare HCCLAIMPMT ,0.723404255319149
URBANSITTER 415-6531340 CA URBANSITTER 415-6531340 CA Ref85260889XS6 Crd6153 Dt11/12,URBANSITTER 415-6531340URBANSITTER 415-653134085260889XS6 6153 Dt11/12,URBANS S S6  12,URBANSITTER 415-6531340 CA URBANSITTER 415-6531340 CA XS6,URBANSITTER 415-6531340 CA URBANSITTER 415-6531340 CA Ref85260889XS6 Crd6153 Dt11/12,,,URBANSITTER 415-6531340URBANSITTER 415-653134085260889XS6 6153 Dt11/12,UrbanSitter,,0.0,,0.0,,0.0,,0.0,extracted,URBANSITTER 415-6531340URBANSITTER 415-653134085260889XS6 6153 Dt11/12,0.2716049382716049
VANDYKE SOFTWARE 05053325700 VANDYKE SOFTWARE 05053325700 NM Ref55480779J8A Crd9449 Dt11/02,VANDYKE SOFTWARE 05053325700 VANDYKE SOFTWARE 05053325700 NM 55480779J8A 9449 Dt11/02,VANDYKE S S,VANDYKE SOFTWARE 05053325700 VANDYKE SOFTWARE 05053325700 NM J8A,VANDYKE SOFTWARE 05053325700 VANDYKE SOFTWARE 05053325700 NM Ref55480779J8A Crd9449 Dt11/02,,,VANDYKE SOFTWARE 05053325700 VANDYKE SOFTWARE 05053325700 NM 55480779J8A 9449 Dt11/02,VanDyke Software,,0.0,VANDYKE SOFTWARE 05053325700 ,0.7111111111111111,,0.0,,0.0,,VANDYKE SOFTWARE 05053325700 ,0.7111111111111111
VENMO CASHOUT 769994703 VENMO CASHOUT 769994703 HELLOAVA BEAUTY,VENMO CASHOUT 769994703 VENMO CASHOUT 769994703 HELLOAVA BEAUTY,VENMO CAS S,,VENMO CASHOUT 769994703 VENMO CASHOUT 769994703 HELLOAVA BEAUTY,,,VENMO CASHOUT 769994703 VENMO CASHOUT 769994703 HELLOAVA BEAUTY,Venmo Deposits,,0.0,VENMO CASHOUT 769994703 ,0.42105263157894735,,0.0,,0.0,extracted,VENMO CASHOUT 769994703 ,0.42105263157894735
VENMO*VENMO NEW YORK NY 6VY8H5GG 855-812-4430,VENMO*VENMONY 6VY8H5GG 855-812-4430,VENMO*VENMO NEW YORK NY 855-812-4430,,VENMO*VENMO NEW YORK NY 6VY8H5GG 855-812-4430,VENMO NEW YORK NY 6VY8H5GG 855-812-4430,,VENMO*VENMONY 6VY8H5GG 855-812-4430,Unknown,,0.0,,0.0,VENMO*VENMONY 6VY8H5GG,0.27586206896551724,,0.0,extracted,VENMO*VENMONY 6VY8H5GG,0.27586206896551724
VESELKA COFFEE SHOP VESELKA COFFEE SHOP NEW YORK NY Ref75396029J07 Crd3846 Dt11/01,VESELKA COFFEE SHOP VESELKA COFFEE SHOPNY 75396029J07 3846 Dt11/01,VESELKA COFFEE SHOP VESELKA COFFEE S,VESELKA COFFEE SHOP VESELKA COFFEE SHOP NEW YORK NY J07,VESELKA COFFEE SHOP VESELKA COFFEE SHOP NEW YORK NY Ref75396029J07 Crd3846 Dt11/01,,,VESELKA COFFEE SHOP VESELKA COFFEE SHOPNY 75396029J07 3846 Dt11/01,Veselka Coffee Shop,,0.0,VESELKA COFFEE ,0.8823529411764706,,0.0,,0.0,extracted,VESELKA COFFEE ,0.8823529411764706
"VEYOND INC 1000003641 VEYOND INC 1000003641 135605 THREADS GROUP, INC","VEYOND INC 1000003641 VEYOND INC 1000003641 135605 THREADS GROUP, INC","S GROUP, INC",,"VEYOND INC 1000003641 VEYOND INC 1000003641 135605 THREADS GROUP, INC",,VEYOND INC 1000003641 VEYOND INC 1000003641 135605 THREADS GROUP INC,"VEYOND INC 1000003641 VEYOND INC 1000003641 135605 THREADS GROUP, INC",Brex Payment,,0.0,VEYOND INC 1000003641 INC ,0.15789473684210525,,0.0,VEYOND,0.3333333333333333,extracted,VEYOND,0.3333333333333333
VIRGIN AU7958228777102 BOWEN VIRGIN AU7958228777102 BOWEN HILLS AU Ref5516000A55S Crd3846 Dt11/21,VIRGIN AU7958228777102 BOWEN VIRGIN AU7958228777102 BOWEN HILLS5516000A55S 3846 Dt11/21,S S  21,VIRGIN AU7958228777102 BOWEN VIRGIN AU7958228777102 BOWEN HILLS AU A55S,VIRGIN AU7958228777102 BOWEN VIRGIN AU7958228777102 BOWEN HILLS AU Ref5516000A55S Crd3846 Dt11/21,,,VIRGIN AU7958228777102 BOWEN VIRGIN AU7958228777102 BOWEN HILLS5516000A55S 3846 Dt11/21,Virgin Australia,,0.0,VIRGIN AU7958228777102 BOWEN ,0.4,,0.0,,0.0,extracted,VIRGIN AU7958228777102 BOWEN ,0.4
VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI Ref7518840A5SF Crd3846 Dt11/21,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI 7518840A5SF 3846 Dt11/21,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUS SF  21,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI A5SF,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI Ref7518840A5SF Crd3846 Dt11/21,,,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI 7518840A5SF 3846 Dt11/21,Virgin Australia,,0.0,VIRGIN AUSTRALIA MELBOURNE ,0.7441860465116279,,0.0,,0.0,extracted,VIRGIN AUSTRALIA MELBOURNE ,0.7441860465116279
VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI Ref7518840AQ1K Crd3846 Dt11/28,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI 7518840AQ1K 3846 Dt11/28,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUS,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI AQ1K,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI Ref7518840AQ1K Crd3846 Dt11/28,,,VIRGIN AUSTRALIA MELBOURNE VIRGIN AUSTRALIA MELBOURNE VI 7518840AQ1K 3846 Dt11/28,Virgin Australia,,0.0,VIRGIN AUSTRALIA MELBOURNE ,0.7441860465116279,,0.0,,0.0,extracted,VIRGIN AUSTRALIA MELBOURNE ,0.7441860465116279
VONS STORE SANTA MONICA CA Debit VONS STORE SANTA MONICA CA Debit Card,VONS STORE SANTA MONICA VONS STORE SANTA MONICA,VONS STORE SANTA MONICA CA Debit VONS STORE SANTA MONICA CA Debit Card,,VONS STORE SANTA MONICA CA Debit VONS STORE SANTA MONICA CA Debit Card,,,VONS STORE SANTA MONICA VONS STORE SANTA MONICA,Vons Store,,0.0,VONS STORE SANTA MONICA ,0.5882352941176471,,0.0,,0.0,extracted,VONS STORE SANTA MONICA ,0.5882352941176471
W SAN FRAN DINING W SAN FRANCIS 101080182 415-777-5300,W SAN FRAN DINING W101080182 415-777-5300,W SAN FRAN DINING W SAN FRANCIS,,W SAN FRAN DINING W SAN FRANCIS 101080182 415-777-5300,,,W SAN FRAN DINING W101080182 415-777-5300,W San Francisco,,0.0,,0.0,,0.0,,0.0,extracted,W SAN FRAN DINING W101080182 415-777-5300,0.39285714285714285
WAGEPOINT PAYMENT SERVICES WAGEPOINT PAYMENT SERVICES INCWagepoint SPRING DISCOVERY,WAGEPOINT PAYMENT SERVICES WAGEPOINT PAYMENT SERVICES INCWagepoint SPRING DISCOVERY,WAGEPOINT PAYMENT SERVICES WAGEPOINT PAYMENT SERVICES INCWagepoint SPRING DISCOVERY,,WAGEPOINT PAYMENT SERVICES WAGEPOINT PAYMENT SERVICES INCWagepoint SPRING DISCOVERY,,,WAGEPOINT PAYMENT SERVICES WAGEPOINT PAYMENT SERVICES INCWagepoint SPRING DISCOVERY,Wagepoint,,0.0,WAGEPOINT PAYMENT SERVICES ,0.5,,0.0,,0.0,,WAGEPOINT PAYMENT SERVICES ,0.5
WALKER'S DOUGHNUTS MELBOURNE WALKER'S DOUGHNUTS MELBOURNE VI Ref5543048A832 Crd3846 Dt11/24,WALKER'S DOUGHNUTS MELBOURNE WALKER'S DOUGHNUTS MELBOURNE VI 5543048A832 3846 Dt11/24,WALKER'S DOUGHNUTS MELBOURNE WALKER'S DOUGHNUTS,WALKER'S DOUGHNUTS MELBOURNE WALKER'S DOUGHNUTS MELBOURNE VI A832,WALKER'S DOUGHNUTS MELBOURNE WALKER'S DOUGHNUTS MELBOURNE VI Ref5543048A832 Crd3846 Dt11/24,,,WALKER'S DOUGHNUTS MELBOURNE WALKER'S DOUGHNUTS MELBOURNE VI 5543048A832 3846 Dt11/24,"""Walker's Doughnuts""",,0.0,WALKER'S DOUGHNUTS MELBOURNE ,0.7346938775510204,,0.0,,0.0,extracted,WALKER'S DOUGHNUTS MELBOURNE ,0.7346938775510204
WATERMARK (PER204) REDCLIFFE WATERMARK (PER204) REDCLIFFE WA Ref0554400A202 Crd3846 Dt11/18,WATERMARK (PER204) REDCLIFFE WATERMARK (PER204) REDCLIFFE WA 0554400A202 3846 Dt11/18,,WATERMARK (PER204) REDCLIFFE WATERMARK (PER204) REDCLIFFE WA A202,WATERMARK (PER204) REDCLIFFE WATERMARK (PER204) REDCLIFFE WA Ref0554400A202 Crd3846 Dt11/18,,,WATERMARK (PER204) REDCLIFFE WATERMARK (PER204) REDCLIFFE WA 0554400A202 3846 Dt11/18,Watermark Books & Cafe,,0.0,WATERMARK (PER204) REDCLIFFE ,0.5490196078431373,,0.0,,0.0,extracted,WATERMARK (PER204) REDCLIFFE ,0.5490196078431373
WAV*MIDPENINSULA MOMMENLO PARK B3B5D365156INVOICE 1 94025,WAV*MIDPENINSULA MOMMENLO PARK B3B5D365156INVOICE 1 94025,WAV*MIDPENINS,,WAV*MIDPENINSULA MOMMENLO PARK B3B5D365156INVOICE 1 94025,MIDPENINSULA MOMMENLO PARK B3B5D365156INVOICE 1 94025,,WAV*MIDPENINSULA MOMMENLO PARK B3B5D365156INVOICE 1 94025,Mid-Peninsula Moms Blog,,0.0,,0.0,,0.0,,0.0,extracted,WAV*MIDPENINSULA MOMMENLO PARK B3B5D365156INVOICE 1 94025,0.475
Wayfair,,Wayfair,,Wayfair,,,Wayfair,Wayfair.com,,0.0,,0.0,Wayfair,0.7777777777777778,,0.0,,Wayfair,0.7777777777777778
"WEAVER SCHLENGER LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER REF:=20173140294400; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO, CA 94107; BNF ID:=9461117371; BNF NAME:=WEAVER SCHLENGER LLP; BNF ADDRESS:=550 MONTGOME","WEAVER SCHLENGER LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER :=20173140294400; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO,94107; BNF ID:=9461117371; BNF NAME:=WEAVER SCHLENGER LLP; BNF ADDRESS:=550 MONTGOME",WEAVER SCHLENGER LLP SENDER BNK:=SIL VLY BK SCLA; S S SS:=855 FOLSOM ST. UNIT FRANCIS SCHLENGER LLP; BNF ADDRESS:=550 MONTGOME,"WEAVER SCHLENGER LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER :=20173140294400; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO, CA 94107; BNF ID:=9461117371; BNF NAME:=WEAVER SCHLENGER LLP; BNF ADDRESS:=550 MONTGOME","WEAVER SCHLENGER LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER REF:=20173140294400; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO, CA 94107; BNF ID:=9461117371; BNF NAME:=WEAVER SCHLENGER LLP; BNF ADDRESS:=550 MONTGOME",,WEAVER SCHLENGER LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER REF:=20173140294400; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO CA 94107; BNF ID:=9461117371; BNF NAME:=WEAVER SCHLENGER LLP; BNF ADDRESS:=550 MONTGOME,"WEAVER SCHLENGER LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER :=20173140294400; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO,94107; BNF ID:=9461117371; BNF NAME:=WEAVER SCHLENGER LLP; BNF ADDRESS:=550 MONTGOME",Weaver Schlenger LLP,,0.0,SENDER SENDER ORG BNF SCHLENGER BNF ,0.5,,0.0,,0.0,extracted,SENDER SENDER ORG BNF SCHLENGER BNF ,0.5
WESTIN - PUNE WESTIN - PUNE KP UNIT PUNE II Ref5534555A603 Crd7367 Dt11/18,WESTIN - PUNE WESTIN - PUNE KP UNIT PUNE II 5534555A603 7367 Dt11/18,WESTIN - PUNE WES,WESTIN - PUNE WESTIN - PUNE KP UNIT PUNE II A603,WESTIN - PUNE WESTIN - PUNE KP UNIT PUNE II Ref5534555A603 Crd7367 Dt11/18,,,WESTIN - PUNE WESTIN - PUNE KP UNIT PUNE II 5534555A603 7367 Dt11/18,Westin Pune,,0.0,WESTIN - PUNE PUNE ,0.7333333333333333,,0.0,,0.0,extracted,WESTIN - PUNE PUNE ,0.7333333333333333
WESTIN ST. FRANCIS DINE,WESTIN ST. FRANCIS DINE,WESTIN ST. FRANCIS DINE,,WESTIN ST. FRANCIS DINE,,WESTIN ST. FRANCIS DINE,WESTIN ST. FRANCIS DINE,The Westin,,0.0,,0.0,,0.0,,0.0,extracted,WESTIN ST. FRANCIS DINE,0.36363636363636365
WIRE TYPE:WIRE OUT DATE:171106 T,WIRE TYPE:WIRE OUT DATE:171106 T,,,WIRE TYPE:WIRE OUT DATE:171106 T,,,WIRE TYPE:WIRE OUT DATE:171106 T,Gunderson Dettmer,,0.0,,0.0,,0.0,,0.0,,WIRE TYPE:WIRE OUT DATE:171106 T,0.20408163265306123
WITHDRAWAL,,WITHDRAWAL,,WITHDRAWAL,,,WITHDRAWAL,Cash Withdrawl,,0.0,,0.0,WITHDRAWAL,0.75,,0.0,,WITHDRAWAL,0.75
WNDRCO HOLDINGS LLC Deposit-Wired Funds,WNDRCO HOLDINGS LLC Deposit-Wired Funds,WNDRCO HOLDINGS LLC Deposit-Wired Funds,,WNDRCO HOLDINGS LLC Deposit-Wired Funds,,,WNDRCO HOLDINGS LLC Deposit-Wired Funds,WndrCo HOLDINGS LLC,,0.0,,0.0,,0.0,WNDRCO HOLDINGS,0.8823529411764706,extracted,WNDRCO HOLDINGS,0.8823529411764706
YCS TAXI LAS VEGAS NV 00543588072 TAXICAB & LIMOUSINE,YCS TAXINV 00543588072 TAXICAB & LIMOUSINE,YCS TAXI LAS VEGAS SINE,,YCS TAXI LAS VEGAS NV 00543588072 TAXICAB & LIMOUSINE,,,YCS TAXINV 00543588072 TAXICAB & LIMOUSINE,Yellow Checker Star Transportation,,0.0,,0.0,,0.0,,0.0,extracted,YCS TAXINV 00543588072 TAXICAB & LIMOUSINE,0.21052631578947367
YOUR PRINTER 04158211898 YOUR PRINTER 04158211898 CA Ref55480779K60 Crd0653 Dt11/02,YOUR PRINTER 04158211898 YOUR PRINTER 0415821189855480779K60 0653 Dt11/02,,YOUR PRINTER 04158211898 YOUR PRINTER 04158211898 CA K60,YOUR PRINTER 04158211898 YOUR PRINTER 04158211898 CA Ref55480779K60 Crd0653 Dt11/02,,,YOUR PRINTER 04158211898 YOUR PRINTER 0415821189855480779K60 0653 Dt11/02,Your Printer,,0.0,YOUR PRINTER ,0.96,,0.0,,0.0,,YOUR PRINTER ,0.96
YOURPEOPLE INC DES:ZENEFITS ID:Z,YOURPEOPLE INC DES:ZENEFITS ID:Z,YOURPEOPLE INC DES:ZENEFITS ID:Z,,YOURPEOPLE INC DES:ZENEFITS ID:Z,,,YOURPEOPLE INC DES:ZENEFITS ID:Z,Zenefits,,0.0,,0.0,,0.0,YOURPEOPLE,0.2222222222222222,extracted,YOURPEOPLE,0.2222222222222222
Z & Y Z & Y RESTAURANT SAN FRANCISCO CA Ref8534705ADWG Crd7367 Dt11/28,Z & Y Z & Y RESTAURANTCA 8534705ADWG 7367 Dt11/28,Z & Y Z & Y RESTAURANT SAN FRANCIS,Z & Y Z & Y RESTAURANT SAN FRANCISCO CA ADWG,Z & Y Z & Y RESTAURANT SAN FRANCISCO CA Ref8534705ADWG Crd7367 Dt11/28,,,Z & Y Z & Y RESTAURANTCA 8534705ADWG 7367 Dt11/28,Z & Y Restaurant,,0.0,Z & Y ,0.5454545454545454,,0.0,,0.0,extracted,Z & Y ,0.5454545454545454
